voltage_list,tap,reg_voltage,vreg,ptratio,v_base,patamar
"[0.9866700172424316, 0.9842699766159058, 0.9842699766159058, 0.9805200099945068, 0.9862899780273438]",0,0.98949,123.0,63.496,7967.433714816837,1848
"[0.9866799712181091, 0.9842699766159058, 0.984279990196228, 0.9805300235748291, 0.9862899780273438]",0,0.9895,123.0,63.496,7967.433714816837,1849
"[0.9866799712181091, 0.9842699766159058, 0.984279990196228, 0.9805300235748291, 0.986299991607666]",0,0.9895,123.0,63.496,7967.433714816837,1850
"[0.9866799712181091, 0.984279990196228, 0.984279990196228, 0.9805399775505066, 0.986299991607666]",0,0.9895,123.0,63.496,7967.433714816837,1851
"[0.9866799712181091, 0.984279990196228, 0.9842900037765503, 0.9805399775505066, 0.986299991607666]",0,0.9895,123.0,63.496,7967.433714816837,1852
"[0.9866899847984314, 0.984279990196228, 0.9842900037765503, 0.9805399775505066, 0.9863100051879883]",0,0.98951,123.0,63.496,7967.433714816837,1853
"[0.9866899847984314, 0.9842900037765503, 0.9842900037765503, 0.9805499911308289, 0.9863100051879883]",0,0.98951,123.0,63.496,7967.433714816837,1854
"[0.9866899847984314, 0.9842900037765503, 0.9843000173568726, 0.9805499911308289, 0.9863100051879883]",0,0.98951,123.0,63.496,7967.433714816837,1855
"[0.9866899847984314, 0.9842900037765503, 0.9843000173568726, 0.9805600047111511, 0.9863200187683105]",0,0.98951,123.0,63.496,7967.433714816837,1856
"[0.9866999983787537, 0.9843000173568726, 0.9843000173568726, 0.9805600047111511, 0.9863200187683105]",0,0.98952,123.0,63.496,7967.433714816837,1857
"[0.9866999983787537, 0.9843000173568726, 0.98430997133255, 0.9805600047111511, 0.9863200187683105]",0,0.98952,123.0,63.496,7967.433714816837,1858
"[0.9866999983787537, 0.9843000173568726, 0.98430997133255, 0.9805700182914734, 0.986329972743988]",0,0.98952,123.0,63.496,7967.433714816837,1859
"[0.9866999983787537, 0.98430997133255, 0.98430997133255, 0.9805700182914734, 0.986329972743988]",0,0.98952,123.0,63.496,7967.433714816837,1860
"[0.9867100119590759, 0.98430997133255, 0.9843199849128723, 0.9805700182914734, 0.986329972743988]",0,0.98953,123.0,63.496,7967.433714816837,1861
"[0.9867100119590759, 0.98430997133255, 0.9843199849128723, 0.9805799722671509, 0.9863399863243103]",0,0.98953,123.0,63.496,7967.433714816837,1862
"[0.9867100119590759, 0.9843199849128723, 0.9843199849128723, 0.9805799722671509, 0.9863399863243103]",0,0.98953,123.0,63.496,7967.433714816837,1863
"[0.9867200255393982, 0.9843199849128723, 0.9843299984931946, 0.9805899858474731, 0.9863399863243103]",0,0.98953,123.0,63.496,7967.433714816837,1864
"[0.9867200255393982, 0.9843199849128723, 0.9843299984931946, 0.9805899858474731, 0.9863499999046326]",0,0.98954,123.0,63.496,7967.433714816837,1865
"[0.9867200255393982, 0.9843299984931946, 0.9843299984931946, 0.9805899858474731, 0.9863499999046326]",0,0.98954,123.0,63.496,7967.433714816837,1866
"[0.9867200255393982, 0.9843299984931946, 0.9843400120735168, 0.9805999994277954, 0.9863499999046326]",0,0.98954,123.0,63.496,7967.433714816837,1867
"[0.9867299795150757, 0.9843299984931946, 0.9843400120735168, 0.9805999994277954, 0.9863600134849548]",0,0.98954,123.0,63.496,7967.433714816837,1868
"[0.9867299795150757, 0.9843299984931946, 0.9843400120735168, 0.9805999994277954, 0.9863600134849548]",0,0.98955,123.0,63.496,7967.433714816837,1869
"[0.9867299795150757, 0.9843400120735168, 0.9843400120735168, 0.9806100130081177, 0.9863600134849548]",0,0.98955,123.0,63.496,7967.433714816837,1870
"[0.9867299795150757, 0.9843400120735168, 0.9843500256538391, 0.9806100130081177, 0.9863700270652771]",0,0.98955,123.0,63.496,7967.433714816837,1871
"[0.986739993095398, 0.9843400120735168, 0.9843500256538391, 0.9806200265884399, 0.9863700270652771]",0,0.98955,123.0,63.496,7967.433714816837,1872
"[0.986739993095398, 0.9843500256538391, 0.9843500256538391, 0.9806200265884399, 0.9863700270652771]",0,0.98956,123.0,63.496,7967.433714816837,1873
"[0.986739993095398, 0.9843500256538391, 0.9843599796295166, 0.9806200265884399, 0.9863799810409546]",0,0.98956,123.0,63.496,7967.433714816837,1874
"[0.986739993095398, 0.9843500256538391, 0.9843599796295166, 0.9806299805641174, 0.9863799810409546]",0,0.98956,123.0,63.496,7967.433714816837,1875
"[0.9867500066757202, 0.9843599796295166, 0.9843599796295166, 0.9806299805641174, 0.9863799810409546]",0,0.98956,123.0,63.496,7967.433714816837,1876
"[0.9867500066757202, 0.9843599796295166, 0.9843699932098389, 0.9806399941444397, 0.9863899946212769]",0,0.98957,123.0,63.496,7967.433714816837,1877
"[0.9867500066757202, 0.9843599796295166, 0.9843699932098389, 0.9806399941444397, 0.9863899946212769]",0,0.98957,123.0,63.496,7967.433714816837,1878
"[0.9867500066757202, 0.9843699932098389, 0.9843699932098389, 0.9806399941444397, 0.9864000082015991]",0,0.98957,123.0,63.496,7967.433714816837,1879
"[0.9867600202560425, 0.9843699932098389, 0.9843800067901611, 0.980650007724762, 0.9864000082015991]",0,0.98958,123.0,63.496,7967.433714816837,1880
"[0.9867600202560425, 0.9843699932098389, 0.9843800067901611, 0.980650007724762, 0.9864000082015991]",0,0.98958,123.0,63.496,7967.433714816837,1881
"[0.9867600202560425, 0.9843800067901611, 0.9843800067901611, 0.980650007724762, 0.9864100217819214]",0,0.98958,123.0,63.496,7967.433714816837,1882
"[0.98676997423172, 0.9843800067901611, 0.9843900203704834, 0.9806600213050842, 0.9864100217819214]",0,0.98958,123.0,63.496,7967.433714816837,1883
"[0.98676997423172, 0.9843800067901611, 0.9843900203704834, 0.9806600213050842, 0.9864100217819214]",0,0.98959,123.0,63.496,7967.433714816837,1884
"[0.98676997423172, 0.9843900203704834, 0.9843900203704834, 0.9806699752807617, 0.9864199757575989]",0,0.98959,123.0,63.496,7967.433714816837,1885
"[0.98676997423172, 0.9843900203704834, 0.9843999743461609, 0.9806699752807617, 0.9864199757575989]",0,0.98959,123.0,63.496,7967.433714816837,1886
"[0.9867799878120422, 0.9843900203704834, 0.9843999743461609, 0.9806699752807617, 0.9864199757575989]",0,0.98959,123.0,63.496,7967.433714816837,1887
"[0.9867799878120422, 0.9843999743461609, 0.9843999743461609, 0.980679988861084, 0.9864299893379211]",0,0.9896,123.0,63.496,7967.433714816837,1888
"[0.9867799878120422, 0.9843999743461609, 0.9844099879264832, 0.980679988861084, 0.9864299893379211]",0,0.9896,123.0,63.496,7967.433714816837,1889
"[0.9867799878120422, 0.9843999743461609, 0.9844099879264832, 0.9806900024414062, 0.9864299893379211]",0,0.9896,123.0,63.496,7967.433714816837,1890
"[0.9867900013923645, 0.9843999743461609, 0.9844099879264832, 0.9806900024414062, 0.9864400029182434]",0,0.9896,123.0,63.496,7967.433714816837,1891
"[0.9867900013923645, 0.9844099879264832, 0.9844099879264832, 0.9806900024414062, 0.9864400029182434]",0,0.98961,123.0,63.496,7967.433714816837,1892
"[0.9867900013923645, 0.9844099879264832, 0.9844200015068054, 0.9807000160217285, 0.9864400029182434]",0,0.98961,123.0,63.496,7967.433714816837,1893
"[0.9867900013923645, 0.9844099879264832, 0.9844200015068054, 0.9807000160217285, 0.9864500164985657]",0,0.98961,123.0,63.496,7967.433714816837,1894
"[0.9868000149726868, 0.9844200015068054, 0.9844200015068054, 0.9807000160217285, 0.9864500164985657]",0,0.98961,123.0,63.496,7967.433714816837,1895
"[0.9868000149726868, 0.9844200015068054, 0.9844300150871277, 0.9807100296020508, 0.9864500164985657]",0,0.98962,123.0,63.496,7967.433714816837,1896
"[0.9868000149726868, 0.9844200015068054, 0.9844300150871277, 0.9807100296020508, 0.9864599704742432]",0,0.98962,123.0,63.496,7967.433714816837,1897
"[0.9868000149726868, 0.9844300150871277, 0.9844300150871277, 0.9807199835777283, 0.9864599704742432]",0,0.98962,123.0,63.496,7967.433714816837,1898
"[0.986810028553009, 0.9844300150871277, 0.98444002866745, 0.9807199835777283, 0.9864599704742432]",0,0.98962,123.0,63.496,7967.433714816837,1899
"[0.986810028553009, 0.9844300150871277, 0.98444002866745, 0.9807199835777283, 0.9864699840545654]",0,0.98963,123.0,63.496,7967.433714816837,1900
"[0.986810028553009, 0.98444002866745, 0.98444002866745, 0.9807299971580505, 0.9864699840545654]",0,0.98963,123.0,63.496,7967.433714816837,1901
"[0.9868199825286865, 0.98444002866745, 0.9844499826431274, 0.9807299971580505, 0.9864699840545654]",0,0.98963,123.0,63.496,7967.433714816837,1902
"[0.9868199825286865, 0.98444002866745, 0.9844499826431274, 0.9807299971580505, 0.9864799976348877]",0,0.98963,123.0,63.496,7967.433714816837,1903
"[0.9868199825286865, 0.9844499826431274, 0.9844499826431274, 0.9807400107383728, 0.9864799976348877]",0,0.98964,123.0,63.496,7967.433714816837,1904
"[0.9868199825286865, 0.9844499826431274, 0.9844599962234497, 0.9807400107383728, 0.9864799976348877]",0,0.98964,123.0,63.496,7967.433714816837,1905
"[0.9868299961090088, 0.9844499826431274, 0.9844599962234497, 0.9807500243186951, 0.98649001121521]",0,0.98964,123.0,63.496,7967.433714816837,1906
"[0.9868299961090088, 0.9844599962234497, 0.9844599962234497, 0.9807500243186951, 0.98649001121521]",0,0.98964,123.0,63.496,7967.433714816837,1907
"[0.9868299961090088, 0.9844599962234497, 0.984470009803772, 0.9807500243186951, 0.98649001121521]",0,0.98965,123.0,63.496,7967.433714816837,1908
"[0.9868299961090088, 0.9844599962234497, 0.984470009803772, 0.9807599782943726, 0.9865000247955322]",0,0.98965,123.0,63.496,7967.433714816837,1909
"[0.986840009689331, 0.984470009803772, 0.984470009803772, 0.9807599782943726, 0.9865000247955322]",0,0.98965,123.0,63.496,7967.433714816837,1910
"[0.986840009689331, 0.984470009803772, 0.9844800233840942, 0.9807699918746948, 0.9865000247955322]",0,0.98965,123.0,63.496,7967.433714816837,1911
"[0.986840009689331, 0.984470009803772, 0.9844800233840942, 0.9807699918746948, 0.9865099787712097]",0,0.98966,123.0,63.496,7967.433714816837,1912
"[0.986840009689331, 0.984470009803772, 0.9844800233840942, 0.9807699918746948, 0.9865099787712097]",0,0.98966,123.0,63.496,7967.433714816837,1913
"[0.9868500232696533, 0.9844800233840942, 0.9844800233840942, 0.9807800054550171, 0.9865099787712097]",0,0.98966,123.0,63.496,7967.433714816837,1914
"[0.9868500232696533, 0.9844800233840942, 0.9844899773597717, 0.9807800054550171, 0.986519992351532]",0,0.98966,123.0,63.496,7967.433714816837,1915
"[0.9868500232696533, 0.9844800233840942, 0.9844899773597717, 0.9807800054550171, 0.986519992351532]",0,0.98967,123.0,63.496,7967.433714816837,1916
"[0.9868599772453308, 0.9844899773597717, 0.9844899773597717, 0.9807900190353394, 0.986519992351532]",0,0.98967,123.0,63.496,7967.433714816837,1917
"[0.9868599772453308, 0.9844899773597717, 0.984499990940094, 0.9807900190353394, 0.9865300059318542]",0,0.98967,123.0,63.496,7967.433714816837,1918
"[0.9868599772453308, 0.9844899773597717, 0.984499990940094, 0.9807999730110168, 0.9865300059318542]",0,0.98967,123.0,63.496,7967.433714816837,1919
"[0.9868599772453308, 0.984499990940094, 0.984499990940094, 0.9807999730110168, 0.9865300059318542]",0,0.98968,123.0,63.496,7967.433714816837,1920
"[0.9868699908256531, 0.984499990940094, 0.9845100045204163, 0.9807999730110168, 0.9865400195121765]",0,0.98968,123.0,63.496,7967.433714816837,1921
"[0.9868699908256531, 0.984499990940094, 0.9845100045204163, 0.9807999730110168, 0.9865400195121765]",0,0.98968,123.0,63.496,7967.433714816837,1922
"[0.9868699908256531, 0.984499990940094, 0.9845100045204163, 0.9808099865913391, 0.9865400195121765]",0,0.98968,123.0,63.496,7967.433714816837,1923
"[0.9868699908256531, 0.984499990940094, 0.9845100045204163, 0.9808099865913391, 0.9865400195121765]",0,0.98968,123.0,63.496,7967.433714816837,1924
"[0.9868699908256531, 0.984499990940094, 0.9845100045204163, 0.9808099865913391, 0.9865400195121765]",0,0.98968,123.0,63.496,7967.433714816837,1925
"[0.9868699908256531, 0.984499990940094, 0.9845100045204163, 0.9808099865913391, 0.9865400195121765]",0,0.98968,123.0,63.496,7967.433714816837,1926
"[0.9868699908256531, 0.984499990940094, 0.9845100045204163, 0.9808099865913391, 0.9865400195121765]",0,0.98968,123.0,63.496,7967.433714816837,1927
"[0.9868699908256531, 0.9845100045204163, 0.9845100045204163, 0.9808099865913391, 0.9865400195121765]",0,0.98968,123.0,63.496,7967.433714816837,1928
"[0.9868699908256531, 0.9845100045204163, 0.9845100045204163, 0.9808099865913391, 0.986549973487854]",0,0.98968,123.0,63.496,7967.433714816837,1929
"[0.9868699908256531, 0.9845100045204163, 0.9845100045204163, 0.9808099865913391, 0.986549973487854]",0,0.98968,123.0,63.496,7967.433714816837,1930
"[0.9868699908256531, 0.9845100045204163, 0.9845100045204163, 0.9808099865913391, 0.986549973487854]",0,0.98968,123.0,63.496,7967.433714816837,1931
"[0.9868699908256531, 0.9845100045204163, 0.9845200181007385, 0.9808200001716614, 0.986549973487854]",0,0.98968,123.0,63.496,7967.433714816837,1932
"[0.9868699908256531, 0.9845100045204163, 0.9845200181007385, 0.9808200001716614, 0.986549973487854]",0,0.98968,123.0,63.496,7967.433714816837,1933
"[0.9868699908256531, 0.9845100045204163, 0.9845200181007385, 0.9808200001716614, 0.986549973487854]",0,0.98968,123.0,63.496,7967.433714816837,1934
"[0.9868699908256531, 0.9845100045204163, 0.9845200181007385, 0.9808200001716614, 0.986549973487854]",0,0.98968,123.0,63.496,7967.433714816837,1935
"[0.9868699908256531, 0.9845100045204163, 0.9845200181007385, 0.9808200001716614, 0.986549973487854]",0,0.98968,123.0,63.496,7967.433714816837,1936
"[0.9868699908256531, 0.9845100045204163, 0.9845200181007385, 0.9808200001716614, 0.986549973487854]",0,0.98968,123.0,63.496,7967.433714816837,1937
"[0.9868699908256531, 0.9845100045204163, 0.9845200181007385, 0.9808200001716614, 0.986549973487854]",0,0.98969,123.0,63.496,7967.433714816837,1938
"[0.9868699908256531, 0.9845100045204163, 0.9845200181007385, 0.9808200001716614, 0.986549973487854]",0,0.98969,123.0,63.496,7967.433714816837,1939
"[0.9868699908256531, 0.9845100045204163, 0.9845200181007385, 0.9808200001716614, 0.9865599870681763]",0,0.98969,123.0,63.496,7967.433714816837,1940
"[0.9868699908256531, 0.9845200181007385, 0.9845200181007385, 0.9808300137519836, 0.9865599870681763]",0,0.98969,123.0,63.496,7967.433714816837,1941
"[0.9868699908256531, 0.9845200181007385, 0.9845200181007385, 0.9808300137519836, 0.9865599870681763]",0,0.98969,123.0,63.496,7967.433714816837,1942
"[0.9868699908256531, 0.9845200181007385, 0.9845200181007385, 0.9808300137519836, 0.9865599870681763]",0,0.98969,123.0,63.496,7967.433714816837,1943
"[0.9868699908256531, 0.9845200181007385, 0.9845200181007385, 0.9808300137519836, 0.9865599870681763]",0,0.98969,123.0,63.496,7967.433714816837,1944
"[0.9868699908256531, 0.9845200181007385, 0.984529972076416, 0.9808300137519836, 0.9865599870681763]",0,0.98969,123.0,63.496,7967.433714816837,1945
"[0.9868699908256531, 0.9845200181007385, 0.984529972076416, 0.9808300137519836, 0.9865599870681763]",0,0.98969,123.0,63.496,7967.433714816837,1946
"[0.9868699908256531, 0.9845200181007385, 0.984529972076416, 0.9808300137519836, 0.9865599870681763]",0,0.98969,123.0,63.496,7967.433714816837,1947
"[0.9868699908256531, 0.9845200181007385, 0.984529972076416, 0.9808300137519836, 0.9865599870681763]",0,0.98969,123.0,63.496,7967.433714816837,1948
"[0.9868699908256531, 0.9845200181007385, 0.984529972076416, 0.9808300137519836, 0.9865599870681763]",0,0.98969,123.0,63.496,7967.433714816837,1949
"[0.9868699908256531, 0.9845200181007385, 0.984529972076416, 0.9808400273323059, 0.9865700006484985]",0,0.98969,123.0,63.496,7967.433714816837,1950
"[0.9868800044059753, 0.9845200181007385, 0.984529972076416, 0.9808400273323059, 0.9865700006484985]",0,0.98969,123.0,63.496,7967.433714816837,1951
"[0.9868800044059753, 0.9845200181007385, 0.984529972076416, 0.9808400273323059, 0.9865700006484985]",0,0.98969,123.0,63.496,7967.433714816837,1952
"[0.9868800044059753, 0.9845200181007385, 0.984529972076416, 0.9808400273323059, 0.9865700006484985]",0,0.98969,123.0,63.496,7967.433714816837,1953
"[0.9868800044059753, 0.984529972076416, 0.984529972076416, 0.9808400273323059, 0.9865700006484985]",0,0.98969,123.0,63.496,7967.433714816837,1954
"[0.9868800044059753, 0.984529972076416, 0.984529972076416, 0.9808400273323059, 0.9865700006484985]",0,0.98969,123.0,63.496,7967.433714816837,1955
"[0.9868800044059753, 0.984529972076416, 0.984529972076416, 0.9808400273323059, 0.9865700006484985]",0,0.98969,123.0,63.496,7967.433714816837,1956
"[0.9868800044059753, 0.984529972076416, 0.984529972076416, 0.9808400273323059, 0.9865700006484985]",0,0.98969,123.0,63.496,7967.433714816837,1957
"[0.9868800044059753, 0.984529972076416, 0.9845399856567383, 0.9808400273323059, 0.9865700006484985]",0,0.98969,123.0,63.496,7967.433714816837,1958
"[0.9868800044059753, 0.984529972076416, 0.9845399856567383, 0.9808499813079834, 0.9865700006484985]",0,0.98969,123.0,63.496,7967.433714816837,1959
"[0.9868800044059753, 0.984529972076416, 0.9845399856567383, 0.9808499813079834, 0.9865800142288208]",0,0.98969,123.0,63.496,7967.433714816837,1960
"[0.9868800044059753, 0.984529972076416, 0.9845399856567383, 0.9808499813079834, 0.9865800142288208]",0,0.9897,123.0,63.496,7967.433714816837,1961
"[0.9868800044059753, 0.984529972076416, 0.9845399856567383, 0.9808499813079834, 0.9865800142288208]",0,0.9897,123.0,63.496,7967.433714816837,1962
"[0.9868800044059753, 0.984529972076416, 0.9845399856567383, 0.9808499813079834, 0.9865800142288208]",0,0.9897,123.0,63.496,7967.433714816837,1963
"[0.9868800044059753, 0.984529972076416, 0.9845399856567383, 0.9808499813079834, 0.9865800142288208]",0,0.9897,123.0,63.496,7967.433714816837,1964
"[0.9868800044059753, 0.984529972076416, 0.9845399856567383, 0.9808499813079834, 0.9865800142288208]",0,0.9897,123.0,63.496,7967.433714816837,1965
"[0.9868800044059753, 0.984529972076416, 0.9845399856567383, 0.9808499813079834, 0.9865800142288208]",0,0.9897,123.0,63.496,7967.433714816837,1966
"[0.9868800044059753, 0.9845399856567383, 0.9845399856567383, 0.9808499813079834, 0.9865800142288208]",0,0.9897,123.0,63.496,7967.433714816837,1967
"[0.9868800044059753, 0.9845399856567383, 0.9845399856567383, 0.9808599948883057, 0.9865800142288208]",0,0.9897,123.0,63.496,7967.433714816837,1968
"[0.9868800044059753, 0.9845399856567383, 0.9845399856567383, 0.9808599948883057, 0.9865800142288208]",0,0.9897,123.0,63.496,7967.433714816837,1969
"[0.9868800044059753, 0.9845399856567383, 0.9845399856567383, 0.9808599948883057, 0.9865800142288208]",0,0.9897,123.0,63.496,7967.433714816837,1970
"[0.9868800044059753, 0.9845399856567383, 0.9845499992370605, 0.9808599948883057, 0.9865900278091431]",0,0.9897,123.0,63.496,7967.433714816837,1971
